train/episode,stats_g/mean,test/episode,test/success_rate,stats_o/std,epoch,test/mean_Q,stats_o/mean,train/success_rate,stats_g/std
27900.0,0.80521554,5580.0,0.55,0.09836528,278,-15.383148,0.18982208,0.22,0.17784365
28000.0,0.80516315,5600.0,0.5,0.098376535,279,-16.493916,0.18979721,0.19,0.17790978
28100.0,0.8052206,5620.0,0.45,0.098350465,280,-16.20299,0.1898124,0.26,0.17785032
28200.0,0.80520326,5640.0,0.55,0.09831477,281,-17.808182,0.18980776,0.31,0.17779924
28300.0,0.80523485,5660.0,0.5,0.09832076,282,-14.328694,0.18981652,0.32,0.17782743
28400.0,0.80523866,5680.0,0.8,0.098338455,283,-12.763425,0.18982658,0.15,0.17783235
28500.0,0.80530167,5700.0,0.95,0.09832005,284,-9.6804905,0.18984045,0.19,0.17783827
28600.0,0.80533123,5720.0,0.65,0.098358124,285,-10.562605,0.18985228,0.2,0.17782056
28700.0,0.8053937,5740.0,0.6,0.09833291,286,-10.487878,0.18986939,0.24,0.17781049
28800.0,0.8054014,5760.0,0.6,0.09837306,287,-11.017021,0.18987921,0.25,0.17784745
28900.0,0.8054506,5780.0,0.6,0.098394215,288,-13.142192,0.18989056,0.19,0.17786098
29000.0,0.8054939,5800.0,0.45,0.09844958,289,-12.652275,0.18989325,0.2,0.17787774
29100.0,0.8055387,5820.0,0.4,0.09851129,290,-10.770052,0.18990612,0.23,0.1779281
29200.0,0.8056577,5840.0,0.55,0.0984962,291,-10.762534,0.18993747,0.23,0.17784722
29300.0,0.8057642,5860.0,0.45,0.09855243,292,-14.313365,0.18995191,0.24,0.17782056
29400.0,0.80580443,5880.0,0.6,0.09856126,293,-10.558625,0.18996301,0.26,0.17780869
29500.0,0.80592346,5900.0,0.55,0.09857819,294,-11.258817,0.18998651,0.26,0.17775923
29600.0,0.80597496,5920.0,0.65,0.09857669,295,-11.103492,0.18999231,0.19,0.17770791
29700.0,0.8060519,5940.0,0.6,0.09858074,296,-10.876551,0.19000122,0.21,0.17772956
29800.0,0.806097,5960.0,0.55,0.09855189,297,-10.669688,0.19001144,0.26,0.17769836
29900.0,0.8061977,5980.0,0.75,0.09855472,298,-9.847957,0.19003509,0.14,0.17771296
30000.0,0.8062214,6000.0,0.9,0.09856883,299,-9.017942,0.19003724,0.28,0.1776579
30100.0,0.80626076,6020.0,0.55,0.09864459,300,-15.494513,0.19005212,0.25,0.17769921
30200.0,0.80633265,6040.0,0.7,0.09862502,301,-12.359509,0.1900575,0.17,0.17765129
30300.0,0.8063743,6060.0,0.6,0.09870652,302,-10.470957,0.19005491,0.2,0.17773451
30400.0,0.8064134,6080.0,0.5,0.09866376,303,-13.060071,0.19005176,0.28,0.17766063
30500.0,0.80647683,6100.0,0.5,0.098665565,304,-16.001389,0.19005743,0.22,0.17767052
30600.0,0.8065758,6120.0,0.4,0.09869194,305,-15.62792,0.19008103,0.23,0.1777093
30700.0,0.8065958,6140.0,0.6,0.09870429,306,-13.17054,0.19007282,0.18,0.17771576
30800.0,0.80665,6160.0,0.75,0.09871121,307,-9.316634,0.19007425,0.15,0.17773938
30900.0,0.8066469,6180.0,0.55,0.098772556,308,-15.722963,0.19006918,0.22,0.17774707
31000.0,0.8066979,6200.0,0.6,0.098786116,309,-13.282539,0.19007723,0.18,0.17775632
31100.0,0.8067076,6220.0,0.55,0.09881982,310,-11.822745,0.1900694,0.2,0.17775215
31200.0,0.806701,6240.0,0.6,0.098820545,311,-12.323611,0.19006407,0.17,0.17778683
31300.0,0.8067577,6260.0,0.65,0.09876445,312,-11.907832,0.19007862,0.24,0.17772067
31400.0,0.806782,6280.0,0.55,0.09875843,313,-13.858167,0.19008918,0.22,0.17770831
31500.0,0.8068292,6300.0,0.6,0.09874347,314,-11.122644,0.19009507,0.19,0.17772722
31600.0,0.80686474,6320.0,0.7,0.098764904,315,-10.606602,0.19009452,0.17,0.17777328
31700.0,0.8069083,6340.0,0.45,0.09878912,316,-14.550215,0.19009575,0.21,0.1778123
31800.0,0.8069866,6360.0,0.55,0.09874842,317,-13.245766,0.19011475,0.2,0.17775452
31900.0,0.80702657,6380.0,0.65,0.09876277,318,-10.519628,0.19011854,0.21,0.17779267
32000.0,0.8070202,6400.0,0.8,0.09875403,319,-11.981698,0.19011489,0.21,0.17780133
32100.0,0.80706245,6420.0,0.15,0.09875519,320,-17.690495,0.1901232,0.21,0.17777705
32200.0,0.80709773,6440.0,0.7,0.098752946,321,-11.463585,0.1901316,0.18,0.1777526
32300.0,0.80713004,6460.0,0.65,0.09875775,322,-15.743207,0.19013275,0.21,0.17775585
32400.0,0.8071243,6480.0,0.55,0.098774254,323,-15.02995,0.19012299,0.19,0.17778707
32500.0,0.8072283,6500.0,0.45,0.098821424,324,-15.463018,0.19015056,0.24,0.17773485
32600.0,0.80727893,6520.0,0.65,0.09880832,325,-14.12592,0.19014993,0.25,0.17772633
32700.0,0.807282,6540.0,0.55,0.09877226,326,-15.013939,0.19015245,0.25,0.17767714
32800.0,0.8073043,6560.0,0.7,0.09875925,327,-13.102713,0.1901521,0.31,0.1776769
32900.0,0.80734974,6580.0,0.45,0.09874028,328,-13.91335,0.19016206,0.24,0.17764093
33000.0,0.8073806,6600.0,0.75,0.098693,329,-12.973215,0.19016325,0.21,0.17758155
33100.0,0.8074326,6620.0,0.5,0.09869791,330,-12.276681,0.1901636,0.3,0.17754717
33200.0,0.8074514,6640.0,0.65,0.098686084,331,-12.321596,0.19015893,0.1,0.17758119
33300.0,0.8074498,6660.0,0.45,0.09867296,332,-15.099078,0.19015,0.13,0.17760873
33400.0,0.80747837,6680.0,0.35,0.09869907,333,-18.537003,0.19014853,0.2,0.17765783
33500.0,0.80752057,6700.0,0.8,0.0987053,334,-11.867445,0.1901378,0.24,0.17769496
33600.0,0.80755085,6720.0,0.55,0.098732986,335,-13.551184,0.1901262,0.21,0.17774421
33700.0,0.8075805,6740.0,0.6,0.09871251,336,-11.679956,0.19012785,0.26,0.17771167
33800.0,0.8076207,6760.0,0.45,0.0986806,337,-15.347651,0.19013596,0.23,0.17770994
33900.0,0.8076661,6780.0,0.7,0.09870516,338,-11.710156,0.19013964,0.23,0.1778299
34000.0,0.8077503,6800.0,0.7,0.09870123,339,-11.096015,0.19014715,0.22,0.17784214
34100.0,0.8077511,6820.0,0.65,0.0987016,340,-12.662908,0.19014317,0.22,0.17784965
34200.0,0.80778,6840.0,0.7,0.098716386,341,-11.543416,0.19015688,0.25,0.17781971
34300.0,0.8078101,6860.0,0.5,0.0987119,342,-14.642546,0.19015482,0.26,0.1778264
34400.0,0.80782026,6880.0,0.6,0.09873371,343,-14.302996,0.19015162,0.22,0.17778485
34500.0,0.80776614,6900.0,0.45,0.09875191,344,-15.495008,0.19014129,0.16,0.17792998
34600.0,0.8077988,6920.0,0.7,0.09873969,345,-10.8891945,0.19013213,0.23,0.17796224
34700.0,0.80784017,6940.0,0.65,0.098745205,346,-13.33139,0.19012834,0.12,0.1779861
34800.0,0.80784947,6960.0,0.65,0.09874797,347,-11.107435,0.19011949,0.21,0.17795949
34900.0,0.80782884,6980.0,0.55,0.098756745,348,-13.693225,0.19011843,0.13,0.17808312
35000.0,0.8078351,7000.0,0.35,0.09877953,349,-19.240961,0.19011375,0.23,0.17811723
35100.0,0.8078976,7020.0,0.65,0.098793365,350,-13.255038,0.19011432,0.21,0.17815864
35200.0,0.80793405,7040.0,0.45,0.09881012,351,-16.855824,0.19011563,0.18,0.17811501
35300.0,0.8078923,7060.0,0.6,0.09885295,352,-11.013807,0.19009385,0.21,0.17822962
35400.0,0.8079069,7080.0,0.65,0.09888643,353,-10.92807,0.1900888,0.2,0.17825538
35500.0,0.80790687,7100.0,0.6,0.09894769,354,-11.989935,0.1900702,0.23,0.17828672
35600.0,0.8079396,7120.0,0.8,0.098972626,355,-11.9911175,0.1900695,0.14,0.17835169
35700.0,0.80797124,7140.0,0.7,0.099037714,356,-10.322441,0.1900703,0.21,0.17843775
35800.0,0.80798435,7160.0,0.5,0.09908988,357,-12.786973,0.1900681,0.29,0.17848034
35900.0,0.8079689,7180.0,0.4,0.099147975,358,-12.863812,0.19005372,0.2,0.17856826
36000.0,0.8079584,7200.0,0.6,0.09918046,359,-12.705004,0.19005615,0.18,0.17866151
36100.0,0.8079112,7220.0,0.65,0.09923665,360,-11.764949,0.19004987,0.17,0.17874573
36200.0,0.80788994,7240.0,0.7,0.09935849,361,-10.603373,0.19002745,0.13,0.17898422
36300.0,0.80791765,7260.0,0.55,0.09937083,362,-12.025387,0.19003208,0.2,0.17898744
36400.0,0.807946,7280.0,0.75,0.099425346,363,-7.665085,0.19002622,0.22,0.1790484
36500.0,0.8079645,7300.0,0.6,0.09948532,364,-12.5134115,0.19002028,0.19,0.17913412
36600.0,0.80797786,7320.0,0.75,0.09954864,365,-8.736261,0.19003652,0.26,0.17918293
36700.0,0.8079756,7340.0,0.55,0.09956697,366,-10.304586,0.19003594,0.23,0.17921789
36800.0,0.8079741,7360.0,0.5,0.09960521,367,-12.206268,0.19003361,0.22,0.17927305
36900.0,0.8079609,7380.0,0.7,0.09972088,368,-10.117365,0.19003353,0.09,0.17937101
37000.0,0.8079764,7400.0,0.6,0.09976933,369,-8.62631,0.19002922,0.21,0.17943943
37100.0,0.8080449,7420.0,0.5,0.09980451,370,-10.537199,0.19004261,0.19,0.17946903
37200.0,0.8080468,7440.0,0.85,0.099838234,371,-7.5472794,0.19004358,0.18,0.1794715
37300.0,0.8080616,7460.0,0.9,0.09988118,372,-7.154934,0.19004317,0.22,0.1795634
37400.0,0.80807215,7480.0,0.6,0.09994893,373,-11.771383,0.19003862,0.17,0.17963831
37500.0,0.8081236,7500.0,0.45,0.09999726,374,-12.666256,0.19005658,0.18,0.17964704
37600.0,0.80814266,7520.0,0.8,0.09998246,375,-8.217191,0.19006042,0.16,0.17965281
37700.0,0.80815387,7540.0,0.6,0.09999402,376,-12.364906,0.19006199,0.24,0.17966753
37800.0,0.8081157,7560.0,0.5,0.09999688,377,-13.189435,0.19006021,0.29,0.17968448
37900.0,0.8081896,7580.0,0.65,0.0999752,378,-9.58004,0.19007745,0.19,0.17961489
38000.0,0.80821735,7600.0,0.8,0.099972695,379,-7.636757,0.1900714,0.26,0.17958818
38100.0,0.8081775,7620.0,0.55,0.10000372,380,-12.719212,0.19006722,0.29,0.17967731
38200.0,0.80817944,7640.0,0.65,0.10001733,381,-10.511507,0.19006887,0.3,0.17971064
38300.0,0.80819654,7660.0,0.6,0.100020446,382,-13.842662,0.1900704,0.24,0.17972052
38400.0,0.8082451,7680.0,0.55,0.10002738,383,-14.239622,0.19007587,0.21,0.17973293
38500.0,0.80822587,7700.0,0.65,0.10006386,384,-11.91754,0.19006844,0.18,0.17978545
38600.0,0.8082297,7720.0,0.75,0.10010638,385,-9.061094,0.19007102,0.22,0.17980409
38700.0,0.8082362,7740.0,0.45,0.10015696,386,-14.657346,0.19007438,0.25,0.17981623
38800.0,0.8082533,7760.0,0.7,0.10016928,387,-11.778239,0.19007322,0.16,0.17988266
38900.0,0.8082488,7780.0,0.5,0.100169554,388,-13.459813,0.19006884,0.21,0.17988992
39000.0,0.8082544,7800.0,0.6,0.10015315,389,-11.931018,0.19006798,0.17,0.17989258
39100.0,0.80827254,7820.0,0.7,0.10021509,390,-14.121808,0.19005878,0.21,0.17995398
39200.0,0.80833477,7840.0,0.85,0.10022174,391,-9.976668,0.19005524,0.11,0.17992316
39300.0,0.8083689,7860.0,0.5,0.100241385,392,-12.959711,0.1900607,0.29,0.17999233
39400.0,0.80838925,7880.0,0.8,0.10025569,393,-8.751239,0.19005693,0.25,0.180028
39500.0,0.8084376,7900.0,0.75,0.100255534,394,-11.792163,0.19005802,0.28,0.17999744
39600.0,0.80849546,7920.0,0.55,0.10025634,395,-11.460028,0.19006981,0.28,0.17997456
39700.0,0.8085163,7940.0,0.75,0.10027563,396,-7.7777014,0.1900721,0.25,0.17994021
39800.0,0.80854124,7960.0,0.55,0.10029023,397,-11.847208,0.19007885,0.25,0.17992665
39900.0,0.80856943,7980.0,0.65,0.10032865,398,-8.794011,0.19008502,0.2,0.17995904
40000.0,0.8086341,8000.0,0.55,0.10034709,399,-11.36328,0.19010313,0.36,0.17994076
40100.0,0.80864763,8020.0,0.8,0.100346096,400,-7.010836,0.19010644,0.22,0.17995735
40200.0,0.80869573,8040.0,0.65,0.10034795,401,-8.382601,0.19011311,0.18,0.17993955
40300.0,0.8087166,8060.0,0.9,0.10033927,402,-6.8355117,0.19011852,0.2,0.17991243
40400.0,0.80874586,8080.0,0.6,0.10036939,403,-9.1749935,0.1901226,0.2,0.1799022
40500.0,0.808821,8100.0,0.45,0.10038826,404,-11.699362,0.19013745,0.19,0.17985928
40600.0,0.8088374,8120.0,0.45,0.100411646,405,-11.397226,0.19014038,0.17,0.1798806
40700.0,0.80881476,8140.0,0.6,0.10042755,406,-10.109967,0.19013868,0.24,0.17986721
40800.0,0.8088665,8160.0,0.75,0.10045317,407,-10.003906,0.19015232,0.29,0.17986292
40900.0,0.8088987,8180.0,0.55,0.10046974,408,-13.372492,0.19015959,0.3,0.17986625
41000.0,0.80893993,8200.0,0.75,0.10050529,409,-7.7686057,0.19017327,0.17,0.17988168
41100.0,0.8089926,8220.0,0.8,0.10052871,410,-7.2808433,0.19017692,0.21,0.17993896
41200.0,0.8090338,8240.0,0.8,0.10051595,411,-10.653388,0.1901863,0.24,0.17994486
41300.0,0.8090513,8260.0,0.75,0.10050926,412,-11.4784,0.19019632,0.27,0.17997992
41400.0,0.8091009,8280.0,0.75,0.10052881,413,-10.913885,0.19019602,0.23,0.17994559
41500.0,0.80912495,8300.0,0.7,0.100635834,414,-11.963575,0.19019924,0.25,0.18000017
41600.0,0.80917925,8320.0,0.55,0.10060013,415,-13.28858,0.19019406,0.19,0.17995815
41700.0,0.80917484,8340.0,0.7,0.100590356,416,-10.464623,0.19018406,0.2,0.17996846
41800.0,0.80917996,8360.0,0.75,0.10057501,417,-7.619603,0.19017708,0.23,0.17997034
41900.0,0.8092082,8380.0,0.7,0.1005616,418,-9.198934,0.19019231,0.22,0.17994328
42000.0,0.8092231,8400.0,0.7,0.10054455,419,-10.374962,0.19018842,0.21,0.1799934
42100.0,0.80929404,8420.0,0.55,0.10051532,420,-12.72412,0.1901965,0.2,0.17999059
42200.0,0.8092969,8440.0,0.45,0.10053066,421,-14.511271,0.19018546,0.24,0.18004066
42300.0,0.8093224,8460.0,0.55,0.10052194,422,-13.515717,0.19018486,0.23,0.18004799
42400.0,0.80932736,8480.0,0.65,0.10047916,423,-12.719438,0.19018432,0.25,0.18003948
42500.0,0.8093496,8500.0,0.5,0.10046092,424,-14.750578,0.19019169,0.29,0.18001585
42600.0,0.80938244,8520.0,0.65,0.100504436,425,-11.9874325,0.19019558,0.27,0.17999272
42700.0,0.8094259,8540.0,0.8,0.10051152,426,-8.887624,0.19020483,0.27,0.17998566
42800.0,0.8094618,8560.0,0.55,0.100491725,427,-13.155203,0.19020756,0.19,0.1799893
42900.0,0.8094888,8580.0,0.7,0.100507826,428,-10.067496,0.19020039,0.21,0.17997034
43000.0,0.80952984,8600.0,0.75,0.100486,429,-11.604388,0.19020113,0.24,0.17994092
43100.0,0.80954295,8620.0,0.65,0.10052481,430,-10.410619,0.19020107,0.21,0.18013607
43200.0,0.80954504,8640.0,0.65,0.10052629,431,-11.439848,0.19018772,0.2,0.18013908
43300.0,0.8094759,8660.0,0.7,0.10056467,432,-12.802887,0.19016868,0.22,0.1802601
43400.0,0.80945253,8680.0,0.85,0.100606516,433,-10.226611,0.19016233,0.19,0.18032497
43500.0,0.809428,8700.0,0.7,0.10061053,434,-9.379288,0.19015422,0.15,0.18031473
43600.0,0.8094647,8720.0,0.6,0.1006111,435,-13.094205,0.19015272,0.25,0.1803245
43700.0,0.8095048,8740.0,0.55,0.10058603,436,-13.01315,0.19015287,0.24,0.18025269
43800.0,0.8095036,8760.0,0.65,0.10059814,437,-10.318081,0.19015892,0.18,0.18028629
43900.0,0.8095295,8780.0,0.5,0.10067561,438,-13.875763,0.19014652,0.25,0.1803592
44000.0,0.8095713,8800.0,0.65,0.10067494,439,-8.713114,0.1901508,0.19,0.18037325
44100.0,0.80956554,8820.0,0.75,0.10071857,440,-8.697403,0.19014952,0.24,0.1804689
44200.0,0.809576,8840.0,0.9,0.100766525,441,-6.3920894,0.19014108,0.28,0.1805043
44300.0,0.80960304,8860.0,0.7,0.100768305,442,-9.556323,0.19014366,0.31,0.18047617
44400.0,0.809634,8880.0,0.55,0.10078784,443,-11.634317,0.19014487,0.18,0.18052143
44500.0,0.8096609,8900.0,0.55,0.10076915,444,-9.563656,0.19014987,0.22,0.18047895
44600.0,0.8096931,8920.0,0.5,0.10079732,445,-10.818323,0.1901539,0.17,0.18049888
44700.0,0.8097097,8940.0,0.65,0.100817,446,-8.678749,0.19014865,0.21,0.18050365
44800.0,0.80972224,8960.0,0.6,0.10083438,447,-8.824432,0.19015814,0.2,0.1805311
44900.0,0.80973744,8980.0,0.75,0.10087624,448,-8.933782,0.19017072,0.23,0.18056631
45000.0,0.8097501,9000.0,0.55,0.10087275,449,-10.13246,0.19018377,0.29,0.18060668
45100.0,0.80980545,9020.0,0.6,0.10085924,450,-10.828329,0.19019154,0.28,0.18058388
45200.0,0.80981153,9040.0,0.45,0.10086959,451,-12.552277,0.19019449,0.25,0.18060835
45300.0,0.8098388,9060.0,0.65,0.10085669,452,-10.928053,0.19020276,0.24,0.18056948
45400.0,0.80983,9080.0,0.5,0.100859396,453,-13.282259,0.19020607,0.21,0.18063195
45500.0,0.80985683,9100.0,0.75,0.10086808,454,-9.869811,0.19020817,0.25,0.18067288
45600.0,0.80985814,9120.0,0.55,0.10085141,455,-12.362085,0.19020325,0.27,0.18064357
45700.0,0.80989164,9140.0,0.6,0.1008876,456,-9.318764,0.1902013,0.24,0.18064232
45800.0,0.8099282,9160.0,0.5,0.100902945,457,-13.004679,0.1902107,0.25,0.18067203
45900.0,0.80996275,9180.0,0.7,0.10090074,458,-8.05737,0.19022058,0.28,0.1806562
46000.0,0.8100105,9200.0,0.65,0.10087731,459,-9.812294,0.19022712,0.27,0.18063939
46100.0,0.8100564,9220.0,0.65,0.100892074,460,-9.726934,0.19023663,0.19,0.18062782
46200.0,0.8101065,9240.0,0.75,0.100907795,461,-9.010228,0.19024016,0.17,0.1806099
46300.0,0.8101141,9260.0,0.6,0.10089186,462,-8.747421,0.19023865,0.35,0.18057214
46400.0,0.81015295,9280.0,0.75,0.100896925,463,-9.809772,0.19023788,0.27,0.18055147
46500.0,0.8101876,9300.0,0.7,0.10091697,464,-8.501932,0.1902425,0.18,0.18057823
46600.0,0.8102188,9320.0,0.85,0.10093893,465,-7.872733,0.1902479,0.21,0.18052752
46700.0,0.81025106,9340.0,0.5,0.100959234,466,-10.605202,0.190252,0.17,0.18050177
46800.0,0.81027013,9360.0,0.25,0.100958586,467,-15.179209,0.19025661,0.25,0.18051441
46900.0,0.8102999,9380.0,0.6,0.10097224,468,-9.682958,0.19025695,0.22,0.18047512
47000.0,0.810358,9400.0,0.55,0.10099779,469,-11.765781,0.190264,0.14,0.18045653
47100.0,0.8103828,9420.0,0.7,0.10103364,470,-6.9550705,0.19026707,0.17,0.18048137
47200.0,0.8104226,9440.0,0.4,0.10105102,471,-9.504927,0.19026816,0.17,0.18048151
47300.0,0.81047344,9460.0,0.5,0.10106563,472,-9.17556,0.19028202,0.17,0.18044756
47400.0,0.81048656,9480.0,0.25,0.10109153,473,-9.952082,0.19027956,0.14,0.18052244
47500.0,0.81048924,9500.0,0.55,0.101114504,474,-9.409285,0.1902728,0.23,0.18057601
47600.0,0.8105118,9520.0,0.55,0.10110274,475,-8.695696,0.19027902,0.27,0.18059187
47700.0,0.81054014,9540.0,0.65,0.101131074,476,-8.384512,0.1902775,0.22,0.18059452
47800.0,0.8105652,9560.0,0.8,0.10113443,477,-7.743482,0.19028609,0.22,0.18059652
47900.0,0.8105917,9580.0,0.4,0.101151645,478,-11.876467,0.19030052,0.24,0.1805675
48000.0,0.8106497,9600.0,0.5,0.101163186,479,-9.8461895,0.19031152,0.27,0.18053953
48100.0,0.81068116,9620.0,0.7,0.10115476,480,-8.688766,0.19031477,0.2,0.18052666
48200.0,0.8107067,9640.0,0.6,0.10117237,481,-10.151915,0.19031434,0.21,0.18056856
48300.0,0.8107256,9660.0,0.8,0.10118184,482,-9.066798,0.19031902,0.23,0.18059027
48400.0,0.81076866,9680.0,0.7,0.1011775,483,-10.837678,0.19032392,0.25,0.1805666
48500.0,0.8108159,9700.0,0.75,0.10117492,484,-9.528555,0.19033806,0.29,0.1805261
48600.0,0.81082183,9720.0,0.7,0.1011532,485,-8.632405,0.1903343,0.26,0.18050142
48700.0,0.8108675,9740.0,0.9,0.10113472,486,-7.1979904,0.19034646,0.2,0.18049748
48800.0,0.8108656,9760.0,0.45,0.10113593,487,-11.414789,0.19034663,0.21,0.18054222
48900.0,0.81089,9780.0,0.85,0.101131715,488,-8.65518,0.19034952,0.26,0.1805586
49000.0,0.81090003,9800.0,0.9,0.10113184,489,-7.378592,0.19035515,0.2,0.18057366
49100.0,0.8109134,9820.0,0.4,0.10117492,490,-12.0414095,0.1903527,0.24,0.18059999
49200.0,0.81094843,9840.0,0.7,0.10120042,491,-8.980339,0.19035265,0.15,0.18063635
49300.0,0.8109725,9860.0,0.55,0.10125091,492,-8.442844,0.19034277,0.09,0.18069096
49400.0,0.81099343,9880.0,0.65,0.10130231,493,-7.2231674,0.19033563,0.23,0.18072355
49500.0,0.8110029,9900.0,0.75,0.10134601,494,-7.9836807,0.19033907,0.26,0.18078868
49600.0,0.81101626,9920.0,0.8,0.10137132,495,-7.3295546,0.1903417,0.15,0.18086945
49700.0,0.81103706,9940.0,0.6,0.10144689,496,-8.884733,0.19034712,0.17,0.18093278
49800.0,0.81107384,9960.0,0.75,0.10150638,497,-8.91977,0.1903452,0.19,0.18096052
49900.0,0.81113464,9980.0,0.6,0.101578996,498,-9.679449,0.19036376,0.2,0.18097462
50000.0,0.8111789,10000.0,0.7,0.10159722,499,-8.882629,0.19036533,0.22,0.18095224
50100.0,0.8111908,10020.0,0.8,0.10163858,500,-7.423007,0.19036856,0.28,0.18092187
50200.0,0.8112033,10040.0,0.7,0.10163691,501,-7.005437,0.1903748,0.2,0.18089227
50300.0,0.81120235,10060.0,0.75,0.10163335,502,-7.3172226,0.19037372,0.23,0.1808994
50400.0,0.8112188,10080.0,0.7,0.10165423,503,-7.917678,0.19036877,0.21,0.18090744
50500.0,0.81123537,10100.0,0.45,0.101642326,504,-12.509977,0.19036537,0.22,0.18087615
50600.0,0.81127447,10120.0,0.75,0.10164347,505,-8.34758,0.19037029,0.24,0.1808374
50700.0,0.81126744,10140.0,0.75,0.101706475,506,-10.571067,0.19036764,0.18,0.1808937
50800.0,0.81127495,10160.0,0.7,0.1017088,507,-10.297127,0.19036986,0.21,0.18094277
50900.0,0.81127995,10180.0,0.8,0.10168543,508,-8.139313,0.19036406,0.23,0.18091469
51000.0,0.811296,10200.0,0.6,0.101672985,509,-12.155045,0.19036654,0.24,0.18088005
51100.0,0.81130457,10220.0,0.55,0.10167684,510,-12.782571,0.1903716,0.18,0.1808873
51200.0,0.8113489,10240.0,0.6,0.101671845,511,-10.609338,0.19037224,0.21,0.18082452
51300.0,0.81139445,10260.0,0.7,0.1016792,512,-9.533149,0.19037932,0.3,0.18081486
51400.0,0.81136626,10280.0,0.55,0.10172458,513,-10.275263,0.1903731,0.23,0.18087377
51500.0,0.81137735,10300.0,0.65,0.10173299,514,-11.619001,0.19037275,0.26,0.18087852
51600.0,0.81141645,10320.0,0.55,0.10177174,515,-13.730211,0.19037099,0.26,0.1809237
51700.0,0.8114364,10340.0,0.7,0.10178324,516,-9.234594,0.19037426,0.2,0.18095858
51800.0,0.81146264,10360.0,0.8,0.10180215,517,-8.525051,0.19036709,0.19,0.18102045
51900.0,0.8114948,10380.0,0.65,0.101816416,518,-12.024054,0.19036537,0.22,0.18109001
52000.0,0.81146854,10400.0,0.7,0.10184792,519,-12.620609,0.190356,0.15,0.18125485
52100.0,0.8114806,10420.0,0.65,0.101857446,520,-9.611137,0.19035542,0.3,0.18128799
52200.0,0.8114605,10440.0,0.6,0.10188647,521,-10.237406,0.190344,0.21,0.18134727
52300.0,0.81142133,10460.0,0.75,0.10193482,522,-8.45712,0.19032866,0.21,0.18147238
52400.0,0.8114233,10480.0,0.65,0.1019409,523,-10.1902485,0.19032457,0.21,0.18154825
52500.0,0.81142765,10500.0,0.75,0.10201797,524,-10.343795,0.19032276,0.15,0.18163075
52600.0,0.81141686,10520.0,0.65,0.10206294,525,-12.751656,0.19031122,0.17,0.18173261
52700.0,0.8114286,10540.0,0.7,0.10209131,526,-9.358897,0.19031578,0.24,0.181831
52800.0,0.81141424,10560.0,0.55,0.10209878,527,-12.12997,0.19030966,0.2,0.18187027
52900.0,0.81145304,10580.0,0.65,0.10211896,528,-10.433341,0.19031075,0.21,0.18194614
53000.0,0.8114391,10600.0,0.55,0.10215051,529,-13.288698,0.19030337,0.19,0.18205577
53100.0,0.8114588,10620.0,0.55,0.10217126,530,-11.744382,0.1903059,0.2,0.18205117
53200.0,0.8114558,10640.0,0.8,0.10218423,531,-9.480799,0.19029647,0.18,0.18206537
53300.0,0.8114751,10660.0,0.7,0.1021624,532,-9.562113,0.1903035,0.23,0.1820349
53400.0,0.8114775,10680.0,0.55,0.10214757,533,-13.783503,0.19030362,0.21,0.18204838
53500.0,0.81146365,10700.0,0.75,0.10217826,534,-8.663195,0.19029924,0.21,0.18210463
53600.0,0.81145936,10720.0,0.8,0.1021838,535,-9.769346,0.19030212,0.23,0.18210603
53700.0,0.81145287,10740.0,0.85,0.10218809,536,-8.889559,0.19029978,0.16,0.18215741
53800.0,0.81146735,10760.0,0.65,0.102195255,537,-11.943533,0.19030496,0.25,0.18217178
53900.0,0.8114836,10780.0,0.55,0.10220614,538,-10.279558,0.19030863,0.25,0.18218456
54000.0,0.81149846,10800.0,0.6,0.10220804,539,-12.906412,0.19030944,0.19,0.18220337
54100.0,0.81152153,10820.0,0.75,0.102224566,540,-11.665655,0.19031484,0.23,0.1822055
54200.0,0.81151825,10840.0,0.8,0.10225283,541,-9.472576,0.19030803,0.17,0.18226922
54300.0,0.81155115,10860.0,0.75,0.10227902,542,-8.393607,0.19030891,0.24,0.18230069
54400.0,0.8115749,10880.0,0.6,0.10228449,543,-11.833323,0.19031373,0.24,0.182329
54500.0,0.81155723,10900.0,0.75,0.1023319,544,-10.857489,0.19031364,0.24,0.1823772
54600.0,0.81157655,10920.0,0.7,0.102372006,545,-10.564272,0.19031325,0.13,0.18240778
54700.0,0.8115833,10940.0,0.7,0.10241637,546,-9.01972,0.19031729,0.17,0.18246365
54800.0,0.81156635,10960.0,0.45,0.102465756,547,-11.553218,0.19031876,0.15,0.18251641
54900.0,0.8116031,10980.0,0.75,0.10248437,548,-9.384043,0.19032633,0.22,0.1825342
55000.0,0.81161433,11000.0,0.65,0.10250638,549,-9.876351,0.19032267,0.2,0.1825345
55100.0,0.8116467,11020.0,0.45,0.10252793,550,-10.783102,0.1903281,0.26,0.18260211
55200.0,0.8116488,11040.0,0.6,0.10253623,551,-9.368999,0.19033724,0.2,0.18261272
55300.0,0.8116369,11060.0,0.7,0.10254629,552,-11.976667,0.19034499,0.24,0.18264218
55400.0,0.81167847,11080.0,0.8,0.10255136,553,-11.38164,0.1903561,0.22,0.1826592
55500.0,0.81170726,11100.0,0.7,0.10255168,554,-11.76074,0.19035876,0.27,0.1826545
55600.0,0.81172585,11120.0,0.75,0.1025437,555,-11.143797,0.19036454,0.2,0.18268819
